StartTime,Status,Distance
16:00,P,2
13:00,P,2
13:00,P,2
16:00,PRM,2
11:00,P,2
16:00,P,2
09:00,P,2
15:00,P,2
14:00,P,2
15:00,PRM,2
15:00,PRM,2
16:00,PROJ,2
13:00,PRM,2
09:00,P,2
09:00,PROJ,2
16:00,PRM,2
13:00,PRM,2
11:00,PRM,2
14:00,P,2
16:00,P,2
13:00,P,2
15:00,ABS,2
11:00,P,2
16:00,P,2
16:00,P,2
16:00,P,2
14:00,ABS,2
14:00,P,2
13:00,PDG,2
16:00,ABS,2
14:00,P,2
11:00,P,2
16:00,P,2
09:00,PDG,2
11:00,P,2
16:00,PDG,2
09:00,PDG,2
16:00,P,2
09:00,P,2
11:00,P,2
15:00,P,2
14:00,P,2
16:00,P,2
14:00,P,2
11:00,P,2
15:00,P,2
16:00,P,2
11:00,P,2
09:00,P,2
11:00,P,2
15:00,P,2
09:00,P,2
09:00,P,2
11:00,P,2
14:00,P,2
14:00,P,2
11:00,P,2
09:00,P,2
16:00,P,2
09:00,ABS,2
14:00,P,2
09:00,P,2
11:00,PWR,2
14:00,P,2
11:00,P,2
15:00,P,2
16:00,P,2
14:00,P,2
16:00,PDG,2
14:00,PWR,2
11:00,ABS,2
11:00,PDG,2
11:00,ABS,2
09:00,P,2
15:00,P,2
15:00,ABS,2
11:00,ABS,2
09:00,P,2
11:00,ABS,2
14:00,P,2
15:00,ABS,2
10:00,P,2
10:00,PDG,2
14:00,PDG,2
16:00,ABS,2
15:00,ABS,2
11:00,ABS,2
09:00,PDG,2
09:00,ABS,2
09:00,ABS,2
10:00,ABS,2
14:00,ABS,2
11:00,P,2
15:00,P,2
11:00,ABS,2
16:00,ABS,2
14:00,P,2
10:00,P,2
11:00,ABS,2
16:00,PDG,2
15:00,P,2
16:00,ABS,2
15:00,PDG,2
16:00,P,2
15:00,ABS,2
09:00,ABS,2
10:00,ABS,2
15:00,P,2
14:00,P,2
11:00,P,2
09:00,PWR,2
15:00,P,2
10:00,P,2
11:00,ABS,2
14:00,P,2
09:00,ABS,2
11:00,P,2
16:00,P,2
16:00,ABS,2
11:00,P,3
15:00,ABS,3
09:00,P,3
15:00,P,3
16:00,ABS,3
16:00,P,3
15:00,ABS,3
11:00,P,3
09:00,P,3
11:00,P,3
09:00,P,3
11:00,PDG,3
14:00,P,3
16:00,P,3
15:00,P,3
09:00,P,3
11:00,P,3
10:00,P,3
14:00,P,3
14:00,P,3
14:00,P,3
14:00,P,3
16:00,P,3
15:00,P,3
16:00,P,3
10:00,P,3
10:00,P,3
10:00,P,3
10:00,P,3
16:00,P,3
11:00,P,3
14:00,P,3
14:00,P,3
11:00,P,3
13:00,P,3
12:00,P,3
13:00,ABS,3
11:00,ABS,3
13:00,P,3
13:00,P,3
11:00,P,3
11:00,P,3
11:00,ABS,3
14:00,P,3
16:00,ABS,3
13:00,P,3
13:00,P,3
13:00,P,3
14:00,P,3
11:00,ABS,3
16:00,P,3
12:00,P,3
13:00,P,3
14:00,P,3
11:00,P,3
13:00,P,3
13:00,P,3
12:00,P,3
14:00,P,3
11:00,ABS,3
13:00,ABS,3
13:00,ABS,3
13:00,ABS,3
12:00,ABS,3
12:00,ABS,3
16:00,ABS,3
16:00,ABS,3
13:00,ABS,3
13:00,P,3
16:00,ABS,3
16:00,P,3
12:00,P,3
13:00,ABS,3
14:00,P,3
12:00,P,3
11:00,P,3
13:00,P,3
13:00,P,3
12:00,P,3
13:00,PDG,3
13:00,P,3
13:00,P,3
12:00,ABS,3
12:00,ABS,3
16:00,P,3
16:00,P,3
13:00,ABS,3
11:00,PWR,3
14:00,P,3
11:00,P,3
14:00,ABS,3
13:00,P,3
13:00,P,3
13:00,P,3
16:00,P,3
11:00,P,3
14:00,P,3
13:00,ABS,3
12:00,ABS,3
12:00,PWR,3
13:00,PWR,3
16:00,P,20
16:00,P,20
14:00,P,20
11:00,P,20
11:00,P,20
14:00,P,20
14:00,P,20
09:00,P,20
11:00,P,20
09:00,P,20
11:00,P,20
11:00,P,20
11:00,P,20
11:00,ABS,20
11:00,P,20
13:00,P,20
11:00,P,20
14:00,P,20
14:00,P,20
16:00,ABS,20
10:00,P,20
10:00,P,20
11:00,P,20
11:00,P,20
13:00,P,20
14:00,P,20
10:00,P,20
11:00,ABS,20
09:00,P,20
16:00,P,20
14:00,ABS,20
10:00,P,20
13:00,P,20
16:00,PWR,20
11:00,P,20
11:00,ABS,20
11:00,P,20
16:00,P,20
16:00,P,20
11:00,P,20
13:00,P,20
11:00,P,20
14:00,P,20
11:00,P,20
10:00,P,20
11:00,ABS,20
11:00,ABS,20
11:00,ABS,20
10:00,P,20
13:00,P,20
11:00,PROJ,20
14:00,P,20
11:00,P,20
13:00,P,20
16:00,P,20
16:00,P,20
13:00,ABS,20
11:00,P,20
16:00,PROJ,20
16:00,ABS,20
11:00,P,20
13:00,P,20
11:00,P,20
11:00,P,20
13:00,P,20
13:00,P,20
11:00,P,20
11:00,CC,20
16:00,P,20
14:00,ABS,1
11:00,ABS,1
11:00,ABS,1
10:00,ABS,1
13:00,P,1
14:00,ABS,1
14:00,ABS,1
14:00,P,1
14:00,P,1
16:00,ABS,1
16:00,P,1
10:00,P,1
10:00,ABS,1
10:00,P,1
10:00,P,1
11:00,ABS,1
16:00,P,1
15:00,P,1
13:00,P,1
16:00,ABS,1
14:00,ABS,1
16:00,P,1
15:00,P,1
11:00,ABS,1
09:00,P,1
09:00,ABS,1
13:00,ABS,1
16:00,ABS,1
13:00,ABS,1
11:00,ABS,1
16:00,P,1
14:00,P,1
13:00,P,1
15:00,ABS,1
11:00,ABS,1
16:00,ABS,1
16:00,PWR,1
13:00,P,1
14:00,ABS,1
16:00,ABS,1
14:00,P,1
11:00,ABS,1
09:00,PROJ,1
16:00,P,1
16:00,ABS,1
11:00,ABS,1
09:00,ABS,1
14:00,ABS,1
16:00,P,1
16:00,P,1
09:00,P,1
11:00,ABS,1
14:00,ABS,1
14:00,ABS,1
16:00,P,1
15:00,ABS,1
15:00,ABS,1
15:00,CC,1
11:00,ABS,1
16:00,ABS,1
09:00,ABS,1
13:00,P,1
15:00,P,1
11:00,ABS,1
13:00,ABS,1
11:00,ABS,1
14:00,ABS,1
11:00,P,1
15:00,P,1
09:00,P,3
14:00,P,3
16:00,P,3
14:00,P,3
09:00,P,3
11:00,ABS,3
11:00,P,3
16:00,P,3
15:00,P,3
13:00,P,3
14:00,PWR,3
16:00,P,3
14:00,P,3
11:00,P,3
15:00,P,3
11:00,P,3
15:00,P,3
09:00,P,3
12:00,P,3
13:00,P,3
15:00,P,3
13:00,ABS,3
11:00,P,3
13:00,P,3
15:00,P,3
15:00,P,3
09:00,P,3
12:00,P,3
13:00,P,3
09:00,P,3
11:00,P,3
15:00,ABS,3
09:00,P,3
12:00,P,29
15:00,P,29
11:00,P,29
12:00,P,29
15:00,P,29
15:00,P,29
13:00,P,29
15:00,P,29
12:00,P,29
11:00,P,29
15:00,P,29
13:00,PRM,29
15:00,PROJ,29
11:00,P,29
15:00,P,29
13:00,PROJ,29
15:00,PROJ,29
09:00,PROJ,29
12:00,PROJ,29
09:00,P,29
12:00,P,29
15:00,PRM,29
12:00,PROJ,29
09:00,P,29
11:00,P,29
11:00,P,29
15:00,ABS,29
13:00,ABS,29
15:00,ABS,29
12:00,ABS,29
09:00,P,29
09:00,P,29
09:00,PROJ,29
12:00,PROJ,29
12:00,P,29
09:00,ABS,29
09:00,P,29
12:00,P,29
15:00,ABS,29
11:00,P,29
11:00,P,29
13:00,ABS,3
15:00,P,3
11:00,PWR,3
13:00,P,3
15:00,ABS,3
15:00,ABS,3
09:00,P,3
09:00,ABS,3
11:00,P,3
10:00,ABS,3
15:00,ABS,3
11:00,P,3
15:00,P,3
11:00,ABS,3
11:00,ABS,3
15:00,P,3
09:00,P,3
11:00,P,3
09:00,CC,3
15:00,ABS,3
11:00,ABS,3
15:00,P,3
10:00,P,3
15:00,P,3
09:00,ABS,3
11:00,P,3
11:00,P,3
15:00,P,3
11:00,P,3
11:00,ABS,3
11:00,P,3
09:00,P,3
09:00,P,3
15:00,P,3
09:00,P,3
15:00,ABS,3
15:00,P,3
10:00,P,3
15:00,P,3
11:00,P,3
10:00,P,3
15:00,ABS,3
11:00,ABS,3
10:00,ABS,3
15:00,ABS,3
11:00,P,3
15:00,ABS,3
09:00,CC,3
11:00,P,3
11:00,ABS,3
11:00,P,3
15:00,P,3
11:00,P,3
11:00,ABS,3
11:00,ABS,3
15:00,PWR,3
11:00,ABS,3
10:00,P,3
16:00,ABS,3
10:00,ABS,3
16:00,P,3
10:00,P,3
16:00,ABS,3
16:00,ABS,3
10:00,P,3
16:00,P,3
10:00,P,3
09:00,ABS,3
09:00,PWR,3
09:00,ABS,3
09:00,ABS,3
09:00,P,3
11:00,ABS,3
09:00,P,3
09:00,ABS,3
13:00,ABS,3
13:00,P,3
13:00,ABS,3
13:00,ABS,3
15:00,P,3
15:00,P,3
09:00,P,3
16:00,P,3
15:00,P,3
14:00,P,3
09:00,P,3
16:00,P,3
13:00,P,3
11:00,P,3
16:00,P,3
09:00,P,3
13:00,P,3
13:00,P,3
14:00,P,3
13:00,P,3
14:00,P,3
15:00,P,3
16:00,P,3
13:00,P,3
15:00,P,3
14:00,P,3
15:00,P,3
15:00,P,3
09:00,P,3
16:00,P,3
15:00,P,3
09:00,P,3
14:00,P,3
13:00,P,3
09:00,P,3
16:00,P,3
15:00,P,3
13:00,P,3
15:00,P,3
11:00,P,3
16:00,P,3
13:00,P,3
09:00,P,3
15:00,P,3
09:00,P,3
16:00,P,3
14:00,P,3
14:00,P,3
09:00,P,3
13:00,P,3
14:00,P,3
15:00,P,3
14:00,P,3
09:00,ABS,3
13:00,P,3
15:00,P,3
16:00,P,3
14:00,P,3
09:00,P,3
14:00,P,3
13:00,P,3
09:00,P,3
16:00,P,3
14:00,P,3
16:00,PDG,3
13:00,CC,3
13:00,P,3
14:00,P,3
11:00,ABS,3
09:00,P,3
09:00,P,3
14:00,P,3
15:00,P,13
13:00,ABS,13
09:00,ABS,13
11:00,P,13
11:00,ABS,13
16:00,ABS,13
14:00,ABS,13
09:00,P,13
16:00,P,13
13:00,P,13
09:00,P,13
13:00,P,13
14:00,ABS,13
16:00,P,13
09:00,P,13
11:00,P,13
13:00,P,13
14:00,ABS,13
09:00,P,13
15:00,P,13
14:00,P,13
09:00,ABS,13
11:00,P,13
13:00,ABS,13
11:00,P,13
09:00,ABS,13
13:00,P,13
09:00,P,13
16:00,P,13
16:00,P,13
16:00,P,13
16:00,ABS,13
13:00,P,13
14:00,P,13
09:00,P,13
13:00,P,13
11:00,P,13
09:00,ABS,13
16:00,P,13
16:00,P,13
13:00,P,13
11:00,ABS,13
13:00,PRM,13
14:00,PRM,13
14:00,P,13
09:00,ABS,13
13:00,P,13
13:00,PROJ,13
16:00,ABS,13
14:00,ABS,13
09:00,PRM,13
09:00,PROJ,13
14:00,PRM,13
14:00,PRM,13
16:00,PRM,13
16:00,PRM,13
11:00,PROJ,13
11:00,PRM,13
11:00,P,3
11:00,P,3
15:00,P,3
09:00,P,3
12:00,ABS,3
15:00,P,3
13:00,P,3
12:00,P,3
15:00,P,3
13:00,P,3
09:00,P,3
11:00,P,3
09:00,ABS,3
13:00,P,3
15:00,ABS,3
13:00,P,3
09:00,P,3
09:00,P,3
15:00,P,3
12:00,P,3
15:00,P,3
12:00,P,3
15:00,P,3
15:00,P,3
15:00,P,3
15:00,ABS,3
11:00,P,3
09:00,PDG,3
09:00,P,3
12:00,P,3
15:00,P,3
12:00,P,3
11:00,P,3
15:00,P,3
11:00,P,3
09:00,P,3
15:00,P,3
13:00,P,3
13:00,P,3
15:00,PWR,3
09:00,P,3
11:00,P,3
15:00,P,3
13:00,P,3
09:00,P,3
11:00,P,3
12:00,P,3
10:00,P,3
15:00,P,3
09:00,P,3
11:00,ABS,3
15:00,P,3
12:00,P,3
09:00,P,3
13:00,P,3
11:00,P,3
09:00,P,3
15:00,ABS,3
13:00,PWR,3
15:00,ABS,3
09:00,ABS,3
13:00,ABS,3
12:00,ABS,3
15:00,ABS,3
09:00,P,3
11:00,P,3
09:00,P,3
12:00,P,3
15:00,P,3
15:00,P,3
15:00,P,3
15:00,P,3
12:00,P,3
12:00,P,3
11:00,P,3
15:00,P,3
11:00,P,3
09:00,P,3
15:00,P,3
13:00,P,3
15:00,P,3
11:00,P,3
09:00,P,3
13:00,P,3
09:00,P,3
15:00,ABS,3
14:00,P,3
10:00,P,3
15:00,P,3
11:00,PWR,3
10:00,P,3
14:00,PWR,3
09:00,PWR,3
09:00,PWR,3
11:00,PWR,3
15:00,P,3
10:00,P,3
09:00,P,3
14:00,ABS,8
09:00,P,8
10:00,ABS,8
11:00,P,8
09:00,P,8
15:00,ABS,8
10:00,ABS,8
09:00,P,8
14:00,ABS,8
09:00,P,8
09:00,P,8
11:00,P,8
15:00,P,8
15:00,P,8
09:00,ABS,8
11:00,ABS,8
10:00,ABS,8
10:00,P,8
15:00,P,8
09:00,P,8
09:00,P,8
10:00,P,8
09:00,P,8
09:00,ABS,8
11:00,P,8
11:00,ABS,8
09:00,ABS,8
09:00,P,8
14:00,P,8
15:00,P,8
11:00,ABS,8
11:00,P,8
09:00,P,8
09:00,ABS,8
14:00,P,8
11:00,ABS,8
10:00,P,8
11:00,P,8
10:00,ABS,8
09:00,ABS,8
09:00,ABS,8
09:00,ABS,8
11:00,P,8
11:00,ABS,8
10:00,P,8
10:00,P,8
09:00,ABS,8
11:00,ABS,8
11:00,ABS,8
11:00,ABS,8
15:00,ABS,8
11:00,ABS,8
13:00,ABS,8
13:00,ABS,8
10:00,P,8
15:00,P,37
15:00,P,37
11:00,P,37
11:00,P,37
14:00,P,37
09:00,P,37
14:00,P,37
13:00,P,37
10:00,P,37
14:00,P,37
13:00,P,37
15:00,P,37
15:00,P,37
11:00,P,37
13:00,P,37
13:00,P,37
11:00,P,37
15:00,P,37
09:00,P,37
13:00,P,37
10:00,P,37
15:00,P,37
10:00,P,37
11:00,P,37
14:00,P,37
13:00,P,37
09:00,P,37
10:00,P,37
15:00,P,37
13:00,P,37
11:00,P,37
09:00,P,37
14:00,P,37
15:00,P,37
14:00,P,37
13:00,P,37
11:00,P,37
15:00,P,37
10:00,P,37
15:00,P,37
13:00,P,37
10:00,P,37
14:00,PROJ,37
15:00,PROJ,37
13:00,P,37
11:00,P,37
15:00,P,37
09:00,P,37
13:00,P,37
13:00,P,37
09:00,P,37
15:00,P,37
13:00,P,37
13:00,P,37
15:00,P,37
10:00,P,37
10:00,P,37
13:00,P,37
14:00,P,37
09:00,P,37
13:00,P,37
15:00,P,37
11:00,P,37
11:00,P,37
15:00,P,37
11:00,P,37
11:00,P,37
11:00,P,37
15:00,P,37
14:00,P,37
09:00,P,37
13:00,P,37
14:00,P,37
14:00,PROJ,37
13:00,P,37
11:00,P,37
11:00,ABS,37
15:00,ABS,37
11:00,P,37
10:00,P,37
15:00,ABS,37
13:00,ABS,37
15:00,ABS,37
11:00,ABS,37
10:00,P,37
09:00,PROJ,37
15:00,P,37
11:00,ABS,37
11:00,PROJ,37
13:00,AA,37
13:00,AA,37
09:00,PROJ,37
14:00,PROJ,37
09:00,PROJ,37
10:00,ABS,37
13:00,ABS,37
15:00,ABS,37
10:00,ABS,37
15:00,ABS,37
16:00,ABS,37
10:00,ABS,37
09:00,ABS,37
15:00,P,37
10:00,ABS,37
11:00,ABS,37
09:00,ABS,37
13:00,P,37
15:00,ABS,37
15:00,P,37
15:00,ABS,37
10:00,P,37
16:00,P,37
10:00,PROJ,37
09:00,PROJ,37
09:00,P,29
11:00,P,29
16:00,P,29
15:00,P,29
16:00,P,29
13:00,P,29
13:00,P,29
09:00,P,29
11:00,P,29
09:00,P,29
10:00,P,29
13:00,CC,29
15:00,P,29
10:00,P,29
11:00,P,29
15:00,P,29
10:00,P,29
10:00,P,29
09:00,P,29
10:00,P,29
09:00,P,29
09:00,P,29
09:00,P,29
15:00,PWR,29
10:00,P,29
09:00,P,29
15:00,PWR,29
10:00,P,29
09:00,P,29
09:00,PWR,29
09:00,P,29
09:00,P,29
11:00,P,29
13:00,P,29
16:00,P,29
15:00,P,29
16:00,P,29
11:00,P,29
11:00,P,29
09:00,P,29
09:00,CC,29
09:00,P,29
10:00,P,29
09:00,ABS,29
10:00,PDG,29
15:00,P,29
15:00,P,29
09:00,P,29
10:00,P,29
15:00,P,29
09:00,P,29
10:00,P,29
10:00,P,29
13:00,P,29
13:00,P,29
16:00,P,29
16:00,P,29
13:00,P,29
16:00,P,29
13:00,P,29
11:00,P,29
13:00,P,29
10:00,ABS,29
13:00,ABS,29
09:00,ABS,29
09:00,P,29
16:00,P,29
10:00,P,29
09:00,P,29
09:00,P,29
13:00,P,29
09:00,P,29
15:00,P,29
13:00,P,18
10:00,P,18
09:00,P,18
10:00,ABS,18
10:00,ABS,18
11:00,P,18
09:00,P,18
11:00,P,18
10:00,P,18
09:00,P,18
16:00,P,18
10:00,ABS,18
11:00,P,18
11:00,P,18
09:00,P,18
10:00,P,18
11:00,P,18
09:00,P,18
10:00,P,18
10:00,P,18
10:00,P,18
09:00,P,18
09:00,P,18
10:00,P,18
09:00,P,18
09:00,ABS,18
10:00,P,18
09:00,ABS,18
10:00,P,18
11:00,PWR,18
09:00,P,18
10:00,P,18
09:00,P,18
09:00,P,18
10:00,P,18
10:00,P,18
09:00,P,18
09:00,P,18
11:00,ABS,18
10:00,ABS,18
09:00,ABS,18
11:00,P,18
09:00,ABS,18
09:00,P,18
09:00,PROJ,18
09:00,ABS,18
11:00,ABS,18
10:00,ABS,18
09:00,ABS,18
10:00,ABS,18
09:00,ABS,18
09:00,ABS,18
10:00,ABS,18
10:00,P,18
09:00,P,18
10:00,P,18
09:00,ABS,18
11:00,ABS,18
11:00,ABS,18
10:00,ABS,18
09:00,ABS,18
09:00,P,18
10:00,CC,18
09:00,ABS,18
11:00,ABS,18
09:00,ABS,18
09:00,P,18
10:00,ABS,18
09:00,P,18
10:00,ABS,18
10:00,P,25
09:00,ABS,25
10:00,P,25
09:00,P,25
09:00,ABS,25
10:00,P,25
09:00,P,25
09:00,P,25
11:00,P,25
10:00,P,25
09:00,P,25
13:00,ABS,25
09:00,P,25
12:00,P,25
13:00,ABS,25
11:00,ABS,25
09:00,P,25
11:00,P,25
11:00,P,25
12:00,P,25
11:00,P,25
13:00,ABS,25
09:00,P,25
13:00,P,25
09:00,P,25
09:00,P,25
12:00,ABS,25
11:00,P,25
13:00,P,25
09:00,P,25
13:00,P,25
09:00,P,25
11:00,P,25
12:00,P,25
12:00,P,25
15:00,P,25
13:00,P,25
09:00,P,25
09:00,P,25
15:00,P,25
11:00,P,25
12:00,P,25
09:00,P,25
12:00,P,25
15:00,P,25
09:00,P,25
09:00,P,25
09:00,P,25
09:00,P,25
12:00,P,25
12:00,P,25
12:00,P,25
09:00,P,25
09:00,P,25
15:00,P,25
15:00,P,25
11:00,P,25
13:00,P,25
11:00,P,25
09:00,P,25
12:00,P,25
09:00,P,25
15:00,P,25
15:00,P,25
09:00,P,25
09:00,P,25
12:00,ABS,25
09:00,P,25
11:00,P,25
13:00,P,25
11:00,P,25
11:00,P,25
09:00,P,25
13:00,P,25
11:00,P,25
11:00,P,25
11:00,P,25
14:00,P,25
11:00,P,25
13:00,P,25
13:00,P,25
09:00,P,25
14:00,P,25
13:00,P,25
09:00,P,25
11:00,ABS,26
10:00,ABS,26
14:00,ABS,26
16:00,ABS,26
10:00,P,26
09:00,P,26
09:00,ABS,26
09:00,P,26
10:00,P,26
11:00,P,26
14:00,P,26
11:00,P,26
13:00,P,26
16:00,P,26
11:00,P,26
14:00,P,26
10:00,P,26
11:00,P,26
16:00,P,26
13:00,P,26
13:00,P,26
16:00,P,26
16:00,P,26
11:00,P,26
14:00,P,26
15:00,P,26
09:00,P,26
10:00,P,26
10:00,P,26
11:00,P,26
09:00,P,26
11:00,ABS,26
14:00,ABS,26
09:00,ABS,26
13:00,P,26
16:00,P,26
11:00,ABS,26
16:00,P,26
13:00,P,26
09:00,AA,26
13:00,AA,26
16:00,ABS,26
16:00,PRM,26
11:00,PRM,26
11:00,ABS,26
09:00,P,26
10:00,PRM,26
11:00,PRM,26
14:00,PROJ,26
14:00,PRM,26
09:00,ABS,26
13:00,P,26
11:00,P,26
14:00,ABS,26
16:00,PROJ,26
13:00,PRM,26
09:00,PRM,26
10:00,PRM,26
10:00,P,3
10:00,P,3
10:00,ABS,3
16:00,ABS,3
13:00,ABS,3
13:00,ABS,3
16:00,ABS,3
14:00,ABS,3
14:00,ABS,3
14:00,ABS,3
13:00,ABS,3
15:00,ABS,3
14:00,ABS,3
09:00,ABS,3
13:00,P,3
11:00,ABS,3
15:00,ABS,3
09:00,ABS,3
14:00,P,3
13:00,ABS,3
15:00,ABS,3
13:00,ABS,3
11:00,P,3
09:00,ABS,3
14:00,ABS,3
09:00,P,3
15:00,ABS,3
11:00,P,3
09:00,ABS,3
09:00,ABS,3
15:00,ABS,3
09:00,ABS,3
14:00,ABS,3
13:00,P,3
15:00,ABS,3
10:00,ABS,3
09:00,P,3
15:00,ABS,3
11:00,ABS,3
09:00,ABS,3
14:00,ABS,3
13:00,ABS,3
15:00,ABS,3
13:00,ABS,3
13:00,ABS,3
15:00,ABS,3
13:00,ABS,3
09:00,ABS,3
11:00,P,3
09:00,ABS,3
15:00,ABS,3
09:00,ABS,3
11:00,ABS,3
09:00,P,3
14:00,ABS,3
09:00,ABS,3
14:00,ABS,3
15:00,CC,3
14:00,ABS,3
09:00,P,3
11:00,P,3
11:00,P,3
13:00,P,3
14:00,P,3
09:00,ABS,3
11:00,P,3
15:00,P,3
14:00,P,3
09:00,P,3
10:00,P,3
11:00,P,3
12:00,P,3
11:00,P,3
09:00,ABS,3
10:00,P,3
09:00,P,3
11:00,ABS,3
12:00,P,3
11:00,P,3
10:00,P,3
11:00,ABS,3
14:00,P,3
11:00,ABS,3
11:00,P,3
12:00,P,3
13:00,P,3
09:00,P,3
10:00,P,3
11:00,P,3
12:00,ABS,3
11:00,P,3
10:00,P,3
12:00,P,3
11:00,ABS,3
09:00,P,3
13:00,P,3
16:00,P,3
13:00,P,3
11:00,ABS,3
12:00,ABS,3
12:00,P,3
11:00,P,3
10:00,P,3
13:00,ABS,3
11:00,ABS,3
11:00,ABS,3
11:00,ABS,3
15:00,P,3
12:00,P,3
12:00,ABS,3
11:00,P,3
13:00,ABS,3
13:00,P,3
11:00,ABS,3
12:00,ABS,3
15:00,P,3
10:00,P,3
15:00,P,3
10:00,P,3
15:00,ABS,3
14:00,ABS,3
10:00,P,3
11:00,CC,3
10:00,P,3
15:00,P,3
15:00,ABS,57
11:00,P,57
14:00,P,57
15:00,P,57
10:00,P,57
16:00,P,57
15:00,P,57
11:00,P,57
14:00,P,57
11:00,P,57
14:00,P,57
15:00,P,57
16:00,ABS,57
11:00,P,57
14:00,P,57
15:00,P,57
11:00,AA,57
11:00,P,57
15:00,P,57
14:00,P,57
14:00,P,57
15:00,P,57
15:00,P,57
11:00,P,57
11:00,ABS,57
14:00,P,57
11:00,P,57
14:00,P,57
15:00,ABS,57
11:00,PRM,57
10:00,PRM,57
15:00,P,57
14:00,P,57
11:00,PRM,57
14:00,P,57
10:00,P,57
14:00,ABS,57
12:00,P,57
12:00,P,57
10:00,ABS,57
11:00,P,57
14:00,P,57
14:00,ABS,57
11:00,P,57
10:00,P,57
14:00,ABS,57
09:00,ABS,57
12:00,PRM,57
11:00,PRM,57
14:00,PRM,57
12:00,PROJ,57
09:00,P,57
10:00,P,57
11:00,PRM,57
10:00,PRM,57
12:00,PRM,57
12:00,PROJ,57
09:00,P,43
10:00,P,43
14:00,P,43
14:00,P,43
14:00,P,43
09:00,P,43
14:00,P,43
11:00,P,43
12:00,P,43
14:00,P,43
09:00,P,43
10:00,P,43
12:00,P,43
14:00,P,43
11:00,P,43
14:00,P,43
10:00,P,43
09:00,P,43
12:00,P,43
09:00,P,43
12:00,P,43
12:00,P,43
09:00,P,43
12:00,P,43
14:00,P,43
11:00,P,43
14:00,P,43
10:00,P,43
10:00,P,43
14:00,P,43
09:00,P,43
14:00,P,43
14:00,P,43
10:00,P,43
10:00,P,43
09:00,P,43
11:00,P,43
11:00,P,43
11:00,P,43
15:00,P,43
15:00,ABS,43
14:00,AA,43
09:00,AA,43
09:00,AA,43
09:00,ABS,43
12:00,P,43
12:00,P,43
12:00,P,43
15:00,P,43
17:00,P,43
16:00,P,43
17:00,P,43
16:00,P,43
14:00,P,43
17:00,P,43
11:00,P,43
15:00,P,43
12:00,P,43
11:00,P,43
11:00,P,43
15:00,P,43
17:00,P,43
09:00,P,43
14:00,ABS,43
16:00,P,43
16:00,P,43
09:00,P,43
09:00,P,3
12:00,ABS,3
09:00,ABS,3
11:00,P,3
11:00,PDG,3
09:00,ABS,3
16:00,ABS,3
17:00,ABS,3
14:00,P,3
17:00,PDG,3
16:00,ABS,3
12:00,CC,3
11:00,PDG,3
09:00,ABS,3
13:00,P,3
15:00,ABS,3
11:00,P,3
14:00,P,3
15:00,ABS,3
09:00,PDG,3
11:00,P,3
09:00,PDG,3
15:00,PDG,3
17:00,P,3
16:00,P,3
09:00,P,3
12:00,ABS,3
09:00,ABS,3
11:00,P,3
11:00,P,3
09:00,P,3
12:00,P,3
11:00,P,3
11:00,P,3
17:00,PDG,3
09:00,P,3
16:00,PDG,3
09:00,ABS,3
16:00,P,3
17:00,P,3
16:00,PDG,3
17:00,ABS,3
16:00,CC,3
16:00,ABS,3
17:00,ABS,3
09:00,P,3
14:00,ABS,3
11:00,ABS,3
09:00,ABS,3
11:00,P,3
13:00,ABS,3
12:00,ABS,3
11:00,P,3
11:00,P,3
12:00,ABS,3
13:00,ABS,3
16:00,ABS,3
15:00,P,3
16:00,P,3
15:00,ABS,3
16:00,ABS,3
15:00,P,3
11:00,P,3
11:00,P,3
12:00,P,3
12:00,ABS,3
11:00,ABS,3
15:00,ABS,3
15:00,P,3
14:00,PDG,3
11:00,P,3
15:00,ABS,3
16:00,PDG,3
14:00,ABS,3
15:00,P,2
12:00,P,2
11:00,P,2
11:00,P,2
15:00,ABS,2
15:00,ABS,2
11:00,ABS,2
11:00,P,2
11:00,P,2
14:00,P,2
11:00,P,2
15:00,P,2
14:00,P,2
12:00,ABS,2
16:00,ABS,2
15:00,P,2
14:00,P,2
11:00,P,2
12:00,P,2
15:00,P,2
15:00,P,2
16:00,P,2
15:00,P,2
16:00,P,2
16:00,P,2
15:00,P,2
13:00,P,2
14:00,P,2
12:00,P,2
12:00,PRM,2
15:00,PRM,2
15:00,P,2
12:00,ABS,2
15:00,ABS,2
14:00,ABS,2
12:00,P,2
11:00,P,2
16:00,P,2
16:00,P,2
15:00,ABS,2
12:00,P,2
15:00,P,2
12:00,P,2
15:00,PRM,2
15:00,ABS,2
16:00,ABS,2
16:00,ABS,2
12:00,ABS,2
15:00,ABS,2
15:00,PRM,2
14:00,PROJ,2
11:00,PRM,2
14:00,PRM,2
12:00,PRM,2
15:00,PRM,2
12:00,PROJ,2
11:00,PRM,2
15:00,P,58
15:00,ABS,58
14:00,ABS,58
16:00,P,58
11:00,P,58
15:00,PWR,58
11:00,P,58
14:00,P,58
14:00,ABS,58
11:00,P,58
11:00,P,58
15:00,P,58
16:00,P,58
16:00,P,58
15:00,ABS,58
09:00,P,58
12:00,P,58
13:00,P,58
12:00,P,58
09:00,CC,58
10:00,P,58
09:00,P,58
15:00,P,58
09:00,P,58
10:00,P,58
09:00,P,58
12:00,P,58
12:00,P,58
10:00,P,58
15:00,P,58
12:00,P,58
12:00,ABS,58
09:00,P,58
15:00,P,58
12:00,P,58
09:00,P,58
15:00,P,58
09:00,P,58
10:00,P,58
12:00,P,58
